,x,y
0,0.0,3.490598290598290681035425
1,0.0,3.487863247863247945840865
2,0.0,3.485128205128205210646305
3,0.0,3.482393162393162475451744
4,0.0,3.479658119658119740257184
5,0.0,3.476923076923077005062623
6,0.02551521099116781157998037,3.476923076923077005062623
7,0.0,3.474188034188034269868063
8,0.02551521099116781157998037,3.474188034188034269868063
9,0.0,3.471452991452991534673503
10,0.02551521099116781157998037,3.471452991452991534673503
11,0.0,3.468717948717948799478942
12,0.02551521099116781157998037,3.468717948717948799478942
13,0.0,3.465982905982906064284382
14,0.02551521099116781157998037,3.465982905982906064284382
15,0.0,3.463247863247863329089821
16,0.02551521099116781157998037,3.463247863247863329089821
17,0.0,3.460512820512820593895261
18,0.02551521099116781157998037,3.460512820512820593895261
19,0.0,3.4577777777777778587007
20,0.02551521099116781157998037,3.4577777777777778587007
21,0.0,3.45504273504273512350614
22,0.02551521099116781157998037,3.45504273504273512350614
23,0.0,3.45230769230769238831158
24,0.02551521099116781157998037,3.45230769230769238831158
25,0.0,3.449572649572649653117019
26,0.02551521099116781157998037,3.449572649572649653117019
27,0.0,3.446837606837606917922459
28,0.02551521099116781157998037,3.446837606837606917922459
29,0.0,3.444102564102564182727898
30,0.02551521099116781157998037,3.444102564102564182727898
31,0.0,3.441367521367521447533338
32,0.02551521099116781157998037,3.441367521367521447533338
33,0.0,3.438632478632478712338778
34,0.02551521099116781157998037,3.438632478632478712338778
35,0.0,3.435897435897435977144217
36,0.02551521099116781157998037,3.435897435897435977144217
37,0.0,3.433162393162393241949657
38,0.02551521099116781157998037,3.433162393162393241949657
39,0.0,3.430427350427350506755096
40,0.02551521099116781157998037,3.430427350427350506755096
41,0.05103042198233562315996075,3.430427350427350506755096
42,0.0,3.427692307692307771560536
43,0.02551521099116781157998037,3.427692307692307771560536
44,0.05103042198233562315996075,3.427692307692307771560536
45,0.0,3.424957264957265036365975
46,0.02551521099116781157998037,3.424957264957265036365975
47,0.05103042198233562315996075,3.424957264957265036365975
48,0.0,3.422222222222222301171415
49,0.02551521099116781157998037,3.422222222222222301171415
50,0.05103042198233562315996075,3.422222222222222301171415
51,0.0,3.419487179487179565976855
52,0.02551521099116781157998037,3.419487179487179565976855
53,0.05103042198233562315996075,3.419487179487179565976855
54,0.0,3.416752136752136830782294
55,0.02551521099116781157998037,3.416752136752136830782294
56,0.05103042198233562315996075,3.416752136752136830782294
57,0.0,3.414017094017094095587734
58,0.02551521099116781157998037,3.414017094017094095587734
59,0.05103042198233562315996075,3.414017094017094095587734
60,0.0,3.411282051282051360393173
61,0.02551521099116781157998037,3.411282051282051360393173
62,0.05103042198233562315996075,3.411282051282051360393173
63,0.0,3.408547008547008625198613
64,0.02551521099116781157998037,3.408547008547008625198613
65,0.05103042198233562315996075,3.408547008547008625198613
66,0.0,3.405811965811965890004053
67,0.02551521099116781157998037,3.405811965811965890004053
68,0.05103042198233562315996075,3.405811965811965890004053
69,0.0,3.403076923076923154809492
70,0.02551521099116781157998037,3.403076923076923154809492
71,0.05103042198233562315996075,3.403076923076923154809492
72,0.0,3.400341880341880419614932
73,0.02551521099116781157998037,3.400341880341880419614932
74,0.0,3.397606837606837684420371
75,0.02551521099116781157998037,3.397606837606837684420371
76,0.0,3.394871794871794949225811
77,0.02551521099116781157998037,3.394871794871794949225811
78,0.0,3.392136752136752214031251
79,0.02551521099116781157998037,3.392136752136752214031251
80,0.0,3.38940170940170947883669
81,0.02551521099116781157998037,3.38940170940170947883669
82,0.0,3.38666666666666674364213
83,0.02551521099116781157998037,3.38666666666666674364213
84,0.0,3.383931623931624008447569
85,0.0,3.381196581196581273253009
86,0.0,3.378461538461538538058448
87,0.0,3.375726495726495802863888
88,0.0,3.372991452991453067669328
89,0.0,3.370256410256410332474767
90,0.0,3.367521367521367597280207
91,0.0,3.364786324786324862085646
92,0.0,3.362051282051282126891086
93,0.0,3.359316239316239391696526
94,0.02551521099116781157998037,3.359316239316239391696526
95,0.0,3.356581196581196656501965
96,0.02551521099116781157998037,3.356581196581196656501965
97,0.0,3.353846153846153921307405
98,0.02551521099116781157998037,3.353846153846153921307405
99,0.0,3.351111111111111186112844
100,0.02551521099116781157998037,3.351111111111111186112844
101,0.0,3.348376068376068450918284
102,0.02551521099116781157998037,3.348376068376068450918284
103,0.0,3.345641025641025715723724
104,0.02551521099116781157998037,3.345641025641025715723724
105,0.05103042198233562315996075,3.345641025641025715723724
106,0.0,3.342905982905982980529163
107,0.02551521099116781157998037,3.342905982905982980529163
108,0.05103042198233562315996075,3.342905982905982980529163
109,0.0,3.340170940170940245334603
110,0.02551521099116781157998037,3.340170940170940245334603
111,0.05103042198233562315996075,3.340170940170940245334603
112,0.0,3.337435897435897510140042
113,0.02551521099116781157998037,3.337435897435897510140042
114,0.05103042198233562315996075,3.337435897435897510140042
115,0.0,3.334700854700854774945482
116,0.02551521099116781157998037,3.334700854700854774945482
117,0.05103042198233562315996075,3.334700854700854774945482
118,0.0,3.331965811965812039750921
119,0.02551521099116781157998037,3.331965811965812039750921
120,0.05103042198233562315996075,3.331965811965812039750921
121,0.0,3.329230769230769304556361
122,0.02551521099116781157998037,3.329230769230769304556361
123,0.05103042198233562315996075,3.329230769230769304556361
124,0.07654563297350343473994112,3.329230769230769304556361
125,0.0,3.326495726495726569361801
126,0.02551521099116781157998037,3.326495726495726569361801
127,0.05103042198233562315996075,3.326495726495726569361801
128,0.07654563297350343473994112,3.326495726495726569361801
129,0.0,3.32376068376068383416724
130,0.02551521099116781157998037,3.32376068376068383416724
131,0.05103042198233562315996075,3.32376068376068383416724
132,0.07654563297350343473994112,3.32376068376068383416724
133,0.0,3.32102564102564109897268
134,0.02551521099116781157998037,3.32102564102564109897268
135,0.05103042198233562315996075,3.32102564102564109897268
136,0.07654563297350343473994112,3.32102564102564109897268
137,0.0,3.318290598290598363778119
138,0.02551521099116781157998037,3.318290598290598363778119
139,0.05103042198233562315996075,3.318290598290598363778119
140,0.07654563297350343473994112,3.318290598290598363778119
141,0.0,3.315555555555555628583559
142,0.02551521099116781157998037,3.315555555555555628583559
143,0.05103042198233562315996075,3.315555555555555628583559
144,0.07654563297350343473994112,3.315555555555555628583559
145,0.0,3.312820512820512893388999
146,0.02551521099116781157998037,3.312820512820512893388999
147,0.05103042198233562315996075,3.312820512820512893388999
148,0.07654563297350343473994112,3.312820512820512893388999
149,0.1020608439646712463199215,3.312820512820512893388999
150,0.0,3.310085470085470158194438
151,0.02551521099116781157998037,3.310085470085470158194438
152,0.05103042198233562315996075,3.310085470085470158194438
153,0.07654563297350343473994112,3.310085470085470158194438
154,0.1020608439646712463199215,3.310085470085470158194438
155,0.0,3.307350427350427422999878
156,0.02551521099116781157998037,3.307350427350427422999878
157,0.05103042198233562315996075,3.307350427350427422999878
